מוסד,רשות,סוג פיקוח,מחוז,מגזר,מפקח,מנהל,כיתה,מקבילה,סוג חינוך כיתה,פוטנציאל תלמידים,קורסים שנפתחו,תלמידים רשומים לקורס,אחוז תלמידים רשומים לקורס,תלמידים שנכנסו לקורס,אחוז תלמידים שנכנסו לקורס,תלמידים שביצעו משימה אחת לפחות,אחוז תלמידים שביצעו משימה אחת לפחות
184010- פריר בית חנינא,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,גורג נבר,ז,4,רגיל,33,0,0,0%,0,0%,0,0%
186395- ראשית,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,שרה אבישי,ז,1,רגיל,28,0,0,0%,0,0%,0,0%
186395- ראשית,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,שרה אבישי,ז,2,רגיל,4,0,0,0%,0,0%,0,0%
186908- אולפנא בני עקיבא נריה,מטה בנימין,ממלכתי דתי,ירושלים,יהודי,תמר אודס,יניב כהן,ז,2,מיוחד,8,0,0,0%,0,0%,0,0%
186908- אולפנא בני עקיבא נריה,מטה בנימין,ממלכתי דתי,ירושלים,יהודי,תמר אודס,יניב כהן,ז,6,מיוחד,4,0,0,0%,0,0%,0,0%
187575- ביס שמידט קולג' בנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,דיתריש בוימר,ז,1,רגיל,10,0,0,0%,0,0%,0,0%
187575- ביס שמידט קולג' בנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,דיתריש בוימר,ז,2,רגיל,26,0,0,0%,0,0%,0,0%
193185- אולפנת שעלי תורה,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אלעד בן אליהו,ז,4,מיוחד,10,0,0,0%,0,0%,0,0%
"198085- חט""ב ראס אל-עמוד",ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,סאלח סאלח,ז,2,רגיל,27,0,0,0%,0,0%,0,0%
"198085- חט""ב ראס אל-עמוד",ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,סאלח סאלח,ז,3,רגיל,23,0,0,0%,0,0%,0,0%
"198085- חט""ב ראס אל-עמוד",ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,סאלח סאלח,ז,4,רגיל,25,0,0,0%,0,0%,0,0%
"198085- חט""ב ראס אל-עמוד",ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,סאלח סאלח,ז,5,רגיל,20,0,0,0%,0,0%,0,0%
"198085- חט""ב ראס אל-עמוד",ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,סאלח סאלח,ז,17,מיוחד,14,0,0,0%,0,0%,0,0%
198192- תיכון צור באהר,ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,היתאם סלאמה,ז,5,מיוחד,12,0,0,0%,0,0%,0,0%
198192- תיכון צור באהר,ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,היתאם סלאמה,ז,6,מיוחד,14,0,0,0%,0,0%,0,0%
238121- אולפנת נוגה,מטה יהודה,ממלכתי דתי,ירושלים,יהודי,תמר אודס,מרים לאה קורן,ז,1,רגיל,31,0,0,0%,0,0%,0,0%
238121- אולפנת נוגה,מטה יהודה,ממלכתי דתי,ירושלים,יהודי,תמר אודס,מרים לאה קורן,ז,4,רגיל,27,0,0,0%,0,0%,0,0%
238121- אולפנת נוגה,מטה יהודה,ממלכתי דתי,ירושלים,יהודי,תמר אודס,מרים לאה קורן,ז,5,מיוחד,13,0,0,0%,0,0%,0,0%
238493- יסודי אלאימאן לבנים,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,השאם בצבוצ,ז,1,רגיל,20,0,0,0%,0,0%,0,0%
238501- יסודי אלאימאן בנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מדלין חמורי,ז,1,רגיל,29,0,0,0%,0,0%,0,0%
238501- יסודי אלאימאן בנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מדלין חמורי,ז,2,רגיל,29,0,0,0%,0,0%,0,0%
239905- ג'רוזלם סקול יסודי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,מג'ד רביע,ז,1,רגיל,32,0,0,0%,0,0%,0,0%
239905- ג'רוזלם סקול יסודי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,מג'ד רביע,ז,2,רגיל,32,0,0,0%,0,0%,0,0%
247411- תיכון סנט טרקמנצ'ץ,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,נארק אברהמיאן,ז,1,רגיל,8,0,0,0%,0,0%,0,0%
267930- אלמוסתקבל אלאהלייה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,ענאיה אבו סנינה,ז,1,רגיל,29,0,0,0%,0,0%,0,0%
"267955- ביה""ס אמליסון",ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,וסים עלי,ז,1,רגיל,22,0,0,0%,0,0%,0,0%
338343- יסודי דאר אלאולאד,ירושלים,ממלכתי,העיר ירושלים,ערבי,נור ח'טיב,אוסאמה מושעשע,ז,1,רגיל,22,0,0,0%,0,0%,0,0%
338418- עתיד דביר בנים,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אברהם שושן,ז,4,מיוחד,5,0,0,0%,0,0%,0,0%
338434- ברידג' אינטרנשיונל,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,שירין שחאדה,ז,1,רגיל,16,0,0,0%,0,0%,0,0%
338483- אבו חאמד אלגזאלי,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,שירין אבראהים,ז,1,רגיל,26,0,0,0%,0,0%,0,0%
338483- אבו חאמד אלגזאלי,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,שירין אבראהים,ז,11,מיוחד,5,0,0,0%,0,0%,0,0%
338533- שדא אלוורד,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,סרין סאפי,ז,1,רגיל,16,0,0,0%,0,0%,0,0%
343970- על יסודי מאר מטרי,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,ארגס עאסי,ז,1,רגיל,14,0,0,0%,0,0%,0,0%
344911- אורט עירוני ד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,צופית חדד,ז,2,מיוחד,9,0,0,0%,0,0%,0,0%
412676- דאר אל חכמה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אברהים דוויק,ז,1,רגיל,19,0,0,0%,0,0%,0,0%
412676- דאר אל חכמה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אברהים דוויק,ז,2,רגיל,18,0,0,0%,0,0%,0,0%
412676- דאר אל חכמה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אברהים דוויק,ז,3,רגיל,18,0,0,0%,0,0%,0,0%
420018- על יסודי צור הדסה,צור הדסה,ממלכתי,ירושלים,יהודי,ציפי יעקב,דביר קפלן,ז,2,רגיל,27,0,0,0%,0,0%,0,0%
420018- על יסודי צור הדסה,צור הדסה,ממלכתי,ירושלים,יהודי,ציפי יעקב,דביר קפלן,ז,3,מיוחד,8,0,0,0%,0,0%,0,0%
420018- על יסודי צור הדסה,צור הדסה,ממלכתי,ירושלים,יהודי,ציפי יעקב,דביר קפלן,ז,4,רגיל,31,0,0,0%,0,0%,0,0%
430074- מקור התקווה,ירושלים,ממלכתי,העיר ירושלים,יהודי,שמחה שגית קליימן,יואל רוסו,ז,1,רגיל,9,0,0,0%,0,0%,0,0%
430355- בית ספר יסודי אלפגר אלגדיד,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,זינב הנדי,ז,1,רגיל,27,0,0,0%,0,0%,0,0%
430355- בית ספר יסודי אלפגר אלגדיד,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,זינב הנדי,ז,2,רגיל,28,0,0,0%,0,0%,0,0%
430363- גיל אלמוסתקבל,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,ליאלי גומעה,ז,1,רגיל,21,0,0,0%,0,0%,0,0%
430363- גיל אלמוסתקבל,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,ליאלי גומעה,ז,2,רגיל,14,0,0,0%,0,0%,0,0%
430439- בית ספר רואא,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מנאר עאבדין,ז,1,רגיל,21,0,0,0%,0,0%,0,0%
430439- בית ספר רואא,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מנאר עאבדין,ז,2,רגיל,21,0,0,0%,0,0%,0,0%
440412- תיכון מקיף אלראזי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אלאא אלעדרה,ז,1,רגיל,45,0,0,0%,0,0%,0,0%
440412- תיכון מקיף אלראזי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אלאא אלעדרה,ז,2,רגיל,39,0,0,0%,0,0%,0,0%
440412- תיכון מקיף אלראזי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אלאא אלעדרה,ז,3,רגיל,9,0,0,0%,0,0%,0,0%
440685- בית שכונת זגיר,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,רבא ארנאוט,ז,1,רגיל,36,0,0,0%,0,0%,0,0%
440685- בית שכונת זגיר,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,רבא ארנאוט,ז,2,רגיל,34,0,0,0%,0,0%,0,0%
440693- אלראזי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,באסם דוויק,ז,1,רגיל,33,0,0,0%,0,0%,0,0%
440693- אלראזי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,באסם דוויק,ז,2,רגיל,35,0,0,0%,0,0%,0,0%
"440784- ראס אלעמוד ע""ס לבנות",ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,אריג' ארנאוט,ז,2,מיוחד,12,0,0,0%,0,0%,0,0%
"442780- אמי""ת בנות מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאת כהן וגשל,ז,5,מיוחד,10,0,0,0%,0,0%,0,0%
"442780- אמי""ת בנות מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאת כהן וגשל,ז,6,מיוחד,5,0,0,0%,0,0%,0,0%
442822- ברנקו וייס עין נקובה,מטה יהודה,ממלכתי,ירושלים,ערבי,ציפי יעקב,איהאב אלזיאדנה,ז,4,מיוחד,6,0,0,0%,0,0%,0,0%
477901- מקיף בית חנינה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,ליאנא האשם,ז,3,רגיל,35,0,0,0%,0,0%,0,0%
477901- מקיף בית חנינה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,ליאנא האשם,ז,4,רגיל,26,0,0,0%,0,0%,0,0%
477901- מקיף בית חנינה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,ליאנא האשם,ז,5,רגיל,26,0,0,0%,0,0%,0,0%
477901- מקיף בית חנינה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,ליאנא האשם,ז,6,מיוחד,9,0,0,0%,0,0%,0,0%
478909- בית ספר יסודי נור אל,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,נדאא אבו כף,ז,1,רגיל,20,0,0,0%,0,0%,0,0%
"499897- בי""ס אשרקאת אלג'ד",ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,מאגדה אבראהים חדר,ז,1,רגיל,36,0,0,0%,0,0%,0,0%
511550- אום טובה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מחמד אבו טיר,ז,3,רגיל,31,0,0,0%,0,0%,0,0%
511618- נווה הראל,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,צפורה זקש,ז,41,רגיל,23,0,0,0%,0,0%,0,0%
511618- נווה הראל,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,צפורה זקש,ז,42,רגיל,23,0,0,0%,0,0%,0,0%
"511808- בי""ס יסודי מדל איסט",ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,ולאא אמבייד,ז,1,רגיל,19,0,0,0%,0,0%,0,0%
"511808- בי""ס יסודי מדל איסט",ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,ולאא אמבייד,ז,2,רגיל,11,0,0,0%,0,0%,0,0%
512343- יסודי אלמסתקבל שועפט,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,נג'את עמורה,ז,1,רגיל,31,0,0,0%,0,0%,0,0%
512459- הניסויי כפר אדומים,מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יוסף יעקב שינובר,נועם שכטר,ז,5,מיוחד,11,0,0,0%,0,0%,0,0%
522441- אלפקיה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,רובא מומני,ז,1,רגיל,28,0,0,0%,0,0%,0,0%
522441- אלפקיה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,רובא מומני,ז,2,רגיל,38,0,0,0%,0,0%,0,0%
"540500- ע""ש יצחק נבון מודיעין",מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,ענבל לוי,ז,1,רגיל,37,0,0,0%,0,0%,0,0%
"540500- ע""ש יצחק נבון מודיעין",מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,ענבל לוי,ז,2,רגיל,33,0,0,0%,0,0%,0,0%
"540500- ע""ש יצחק נבון מודיעין",מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,ענבל לוי,ז,3,מיוחד,12,0,0,0%,0,0%,0,0%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,1,רגיל,23,0,0,0%,0,0%,0,0%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,2,רגיל,23,0,0,0%,0,0%,0,0%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,3,רגיל,25,0,0,0%,0,0%,0,0%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,4,רגיל,25,0,0,0%,0,0%,0,0%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,5,מיוחד,6,0,0,0%,0,0%,0,0%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,6,מיוחד,4,0,0,0%,0,0%,0,0%
"615971- חב""ד בנות",בית שמש,ממלכתי דתי,ירושלים,יהודי,מרים ויצמן,חנה אריה,ז,1,רגיל,26,0,0,0%,0,0%,0,0%
"615971- חב""ד בנות",בית שמש,ממלכתי דתי,ירושלים,יהודי,מרים ויצמן,חנה אריה,ז,2,מיוחד,6,0,0,0%,0,0%,0,0%
641407- אלמתנבי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,עאסם חסונה,ז,2,רגיל,30,0,0,0%,0,0%,0,0%
641522- על יסודי אדם,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,הילה מור,ז,2,רגיל,25,0,0,0%,0,0%,0,0%
641522- על יסודי אדם,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,הילה מור,ז,3,מיוחד,6,0,0,0%,0,0%,0,0%
641563- תיכון דרך,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,יפעת נדב,ז,3,מיוחד,9,0,0,0%,0,0%,0,0%
645986- בית הספר האמריקאי יר,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אליזבט רייצ'ל אלבום,ז,1,רגיל,14,0,0,0%,0,0%,0,0%
674564- ב''ס עהדונא,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,פרידה זגייר,ז,1,רגיל,58,0,0,0%,0,0%,0,0%
676619- רוואד הטכנולוגי,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מונה נאבולסי,ז,1,רגיל,31,0,0,0%,0,0%,0,0%
676619- רוואד הטכנולוגי,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מונה נאבולסי,ז,2,רגיל,25,0,0,0%,0,0%,0,0%
676619- רוואד הטכנולוגי,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מונה נאבולסי,ז,3,רגיל,2,0,0,0%,0,0%,0,0%
676619- רוואד הטכנולוגי,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מונה נאבולסי,ז,4,רגיל,31,0,0,0%,0,0%,0,0%
676619- רוואד הטכנולוגי,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מונה נאבולסי,ז,5,רגיל,26,0,0,0%,0,0%,0,0%
"678433- ב""ס אלחסאד",ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,אשרף מגאהד,ז,1,רגיל,34,0,0,0%,0,0%,0,0%
"678433- ב""ס אלחסאד",ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,אשרף מגאהד,ז,2,רגיל,34,0,0,0%,0,0%,0,0%
"678433- ב""ס אלחסאד",ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,אשרף מגאהד,ז,3,רגיל,36,0,0,0%,0,0%,0,0%
682351- מסע,ירושלים,ממלכתי דתי,העיר ירושלים,יהודי,שרה טוויל,-,ז,1,רגיל,29,0,0,0%,0,0%,0,0%
682351- מסע,ירושלים,ממלכתי דתי,העיר ירושלים,יהודי,שרה טוויל,-,ז,2,רגיל,28,0,0,0%,0,0%,0,0%
718924- זו אלנוריין,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,עבדלנאצר סלים,ז,1,רגיל,28,0,0,0%,0,0%,0,0%
722298- בית ספר יחיאל,מטה יהודה,ממלכתי,ירושלים,יהודי,ליאת אלהרר כהן,יוסף סופר,ז,1,רגיל,19,0,0,0%,0,0%,0,0%
725309- בית ספר אלעמליה אלנמ,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,מנאל גולאני,ז,1,רגיל,38,0,0,0%,0,0%,0,0%
725309- בית ספר אלעמליה אלנמ,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,מנאל גולאני,ז,2,רגיל,40,0,0,0%,0,0%,0,0%
729145- בית ספר דאר אלהודה אלנמודג'יה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,חמזה קיסי,ז,1,רגיל,29,0,0,0%,0,0%,0,0%
729145- בית ספר דאר אלהודה אלנמודג'יה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,חמזה קיסי,ז,2,רגיל,35,0,0,0%,0,0%,0,0%
746313- בית ספר עהדונא,ירושלים,ממלכתי,העיר ירושלים,ערבי,נור ח'טיב,-,ז,1,רגיל,22,0,0,0%,0,0%,0,0%
746529- בית ספר יסודי אלפארו,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,גאדה בשיתי,ז,1,רגיל,26,0,0,0%,0,0%,0,0%
746529- בית ספר יסודי אלפארו,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,גאדה בשיתי,ז,2,רגיל,19,0,0,0%,0,0%,0,0%
"746735- בי""ס אלמטאר",ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,גמאל ג'בארין,ז,1,רגיל,33,0,0,0%,0,0%,0,0%
"746735- בי""ס אלמטאר",ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,גמאל ג'בארין,ז,2,רגיל,27,0,0,0%,0,0%,0,0%
"746735- בי""ס אלמטאר",ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,גמאל ג'בארין,ז,3,רגיל,32,0,0,0%,0,0%,0,0%
"747345- בי""ס אלמוסתקבל",ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,מלכה אבו עומר,ז,1,רגיל,32,0,0,0%,0,0%,0,0%
747360- בית ספר יסודי אלסלאם,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,סלאח יונס,ז,1,רגיל,21,0,0,0%,0,0%,0,0%
747360- בית ספר יסודי אלסלאם,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,סלאח יונס,ז,2,רגיל,37,0,0,0%,0,0%,0,0%
747402- דאוחת אלאבדאע,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מואייד אלעוקבי,ז,1,רגיל,33,0,0,0%,0,0%,0,0%
747402- דאוחת אלאבדאע,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מואייד אלעוקבי,ז,2,רגיל,35,0,0,0%,0,0%,0,0%
747402- דאוחת אלאבדאע,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מואייד אלעוקבי,ז,3,רגיל,33,0,0,0%,0,0%,0,0%
747402- דאוחת אלאבדאע,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מואייד אלעוקבי,ז,4,רגיל,38,0,0,0%,0,0%,0,0%
747402- דאוחת אלאבדאע,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מואייד אלעוקבי,ז,5,רגיל,33,0,0,0%,0,0%,0,0%
747402- דאוחת אלאבדאע,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מואייד אלעוקבי,ז,6,רגיל,34,0,0,0%,0,0%,0,0%
754721- דאר אל חכמה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,רים תמימי,ז,1,רגיל,22,0,0,0%,0,0%,0,0%
754721- דאר אל חכמה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,רים תמימי,ז,2,רגיל,18,0,0,0%,0,0%,0,0%
754721- דאר אל חכמה,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,רים תמימי,ז,3,רגיל,22,0,0,0%,0,0%,0,0%
757583- בית ספר סמירא מיס,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,ראנייה גועבה,ז,1,רגיל,23,0,0,0%,0,0%,0,0%
757583- בית ספר סמירא מיס,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,ראנייה גועבה,ז,2,רגיל,25,0,0,0%,0,0%,0,0%
757583- בית ספר סמירא מיס,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,ראנייה גועבה,ז,3,רגיל,26,0,0,0%,0,0%,0,0%
758227- יסודי אלאימאן בנים,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מואיד נאצר,ז,1,רגיל,28,0,0,0%,0,0%,0,0%
758227- יסודי אלאימאן בנים,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מואיד נאצר,ז,2,רגיל,25,0,0,0%,0,0%,0,0%
758227- יסודי אלאימאן בנים,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מואיד נאצר,ז,3,רגיל,28,0,0,0%,0,0%,0,0%
759134- סדנת שילוב יובלים,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,ימימה ספרא,ז,1,רגיל,6,0,0,0%,0,0%,0,0%
